RelativePath,FunctionName,dep,dep_count,dexp,dexp_count
proftpd-1.3.5b/src/dirtree.c,pr_config_set_id,[],0,[],0
proftpd-1.3.5b/src/dirtree.c,pr_define_add,[],0,[],0
proftpd-1.3.5b/src/dirtree.c,pr_define_exists,[],0,[],0
proftpd-1.3.5b/src/dirtree.c,remove_config,[],0,[],0
proftpd-1.3.5b/src/dirtree.c,resolve_anonymous_dirs,[],0,[],0
proftpd-1.3.5b/src/dirtree.c,resolve_deferred_dirs,[],0,[],0
proftpd-1.3.5b/src/event.c,pr_event_unregister,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_clear_cache,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_cmp,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_get_addr,[],0,[],0
proftpd-1.3.5b/src/timers.c,pr_timer_add,[],0,[],0
proftpd-1.3.5b/src/timers.c,pr_timer_remove,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,dynmasq_init,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,dynmasq_postparse_ev,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,dynmasq_refresh,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,dynmasq_refresh_cb,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,dynmasq_restart_ev,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,dynmasq_sess_init,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,set_dynmasqctrlsacls,[],0,[],0
proftpd-1.3.5b/contrib/mod_dynmasq.c,set_dynmasqrefresh,[],0,[],0
proftpd-1.3.5b/src/version.c,pr_version_get_module_api_number,[],0,[],0
proftpd-1.3.5b/src/version.c,pr_version_get_number,[],0,[],0
proftpd-1.3.5b/src/version.c,pr_version_get_str,[],0,[],0
proftpd-1.3.5b/src/pool.c,append_arrays,[],0,[],0
proftpd-1.3.5b/src/pool.c,array_cat,[],0,[],0
proftpd-1.3.5b/src/pool.c,clear_array,[],0,[],0
proftpd-1.3.5b/src/pool.c,copy_array,[],0,[],0
proftpd-1.3.5b/src/pool.c,copy_array_hdr,[],0,[],0
proftpd-1.3.5b/src/pool.c,copy_array_str,[],0,[],0
proftpd-1.3.5b/src/pool.c,free_pools,[],0,[],0
proftpd-1.3.5b/src/pool.c,init_pools,[],0,[],0
proftpd-1.3.5b/src/pool.c,make_array,[],0,[],0
proftpd-1.3.5b/src/pool.c,pallocsz,[],0,[],0
proftpd-1.3.5b/src/pool.c,pcallocsz,[],0,[],0
proftpd-1.3.5b/src/ftpdctl.c,pr_alarms_block,[],0,[],0
proftpd-1.3.5b/src/ftpdctl.c,pr_alarms_unblock,[],0,[],0
proftpd-1.3.5b/src/pool.c,pr_pool_create_sz,[],0,[],0
proftpd-1.3.5b/src/pool.c,push_array,[],0,[],0
proftpd-1.3.5b/src/pool.c,register_cleanup,[],0,[],0
proftpd-1.3.5b/src/pool.c,unregister_cleanup,[],0,[],0
proftpd-1.3.5b/src/str.c,pdircat,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_get_duration,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_get_nbytes,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_get_token,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_get_token2,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_get_word,[],0,[],0
proftpd-1.3.5b/src/str.c,pr_str_is_boolean,[],0,[],0
