"naive_bayes","log_reg","glmnet","multinom","qda","rpart","svm","lda","kknn","featureless"
0.931868131868132,0.947252747252747,0.949450549450549,0.947252747252747,0.938461538461539,0.835164835164835,0.771428571428571,0.951648351648351,0.725274725274726,0.5
0.573464912280702,0.701754385964912,0.731907894736842,0.701754385964912,0.603070175438597,0.615131578947369,0.630482456140351,0.706140350877193,0.666118421052631,0.5
0.814285714285715,0.83015873015873,0.856349206349206,0.83015873015873,0.755555555555556,0.748412698412698,0.76984126984127,0.836507936507937,0.827777777777778,0.5
0.761904761904762,0.83015873015873,0.831746031746032,0.83015873015873,0.777777777777778,0.671428571428571,0.685714285714285,0.834920634920635,0.794444444444444,0.5
0.790123456790124,0.828924162257495,0.841269841269841,0.828924162257495,0.797178130511463,0.758377425044091,0.592592592592593,0.835978835978836,0.795414462081129,0.5
0.8122555410691,0.792698826597132,0.792698826597132,0.792698826597132,0.800521512385919,0.816166883963494,0.636245110821382,0.791395045632334,0.760104302477184,0.5
0.788709677419355,0.835483870967742,0.84758064516129,0.835483870967742,0.812903225806452,0.479838709677419,0.5,0.841935483870968,0.856451612903226,0.5
0.788888888888889,0.784722222222223,0.7875,0.784722222222223,0.756944444444444,0.630555555555556,0.566666666666666,0.7875,0.582638888888889,0.5
0.754166666666666,0.797222222222222,0.7875,0.797222222222222,0.765277777777778,0.763194444444444,0.586111111111111,0.797222222222222,0.718055555555556,0.5
0.713859910581222,0.68107302533532,0.705663189269746,0.68107302533532,0.721311475409836,0.690760059612519,0.625931445603577,0.688524590163935,0.736959761549926,0.5
0.512087912087913,0.641758241758241,0.676923076923077,0.641758241758241,0.50989010989011,0.59010989010989,0.540659340659341,0.665934065934066,0.716483516483517,0.5
0.659615384615384,0.721153846153846,0.721153846153846,0.721153846153846,0.675,0.577884615384615,0.29423076923077,0.723076923076922,0.674999999999999,0.5
0.635572139303483,0.580845771144279,0.624378109452736,0.580845771144279,0.633084577114428,0.638059701492537,0.79228855721393,0.590796019900497,0.81592039800995,0.5
0.76551724137931,0.782758620689655,0.781609195402299,0.782758620689655,0.742528735632184,0.706896551724138,0.713793103448276,0.767816091954023,0.772413793103448,0.5
0.874779541446208,0.871252204585538,0.900352733686067,0.871252204585538,0.590828924162257,0.705467372134039,0.790123456790124,0.883597883597883,0.90652557319224,0.5
0.733233979135618,0.749627421758569,0.773472429210134,0.749627421758569,0.748137108792847,0.642324888226528,0.783904619970194,0.764530551415797,0.742921013412816,0.5
0.735449735449736,0.730158730158731,0.719576719576719,0.730158730158731,0.686067019400353,0.649029982363316,0.474426807760141,0.72310405643739,0.776014109347442,0.5
0.765277777777778,0.772222222222222,0.763194444444444,0.772222222222222,0.779166666666667,0.786805555555556,0.6875,0.775,0.657638888888889,0.5
0.676108374384236,0.817733990147783,0.854679802955665,0.817733990147783,0.613300492610837,0.752463054187192,0.646551724137931,0.833743842364532,0.66564039408867,0.5
0.729064039408867,0.79679802955665,0.778325123152709,0.79679802955665,0.730295566502463,0.685344827586207,0.518472906403941,0.795566502463054,0.679187192118227,0.5
0.680555555555555,0.736111111111111,0.764583333333333,0.736111111111111,0.736111111111111,0.670833333333333,0.645833333333333,0.743055555555555,0.664583333333333,0.5
0.653005464480874,0.599726775956284,0.646174863387978,0.599726775956284,0.523224043715847,0.586065573770492,0.733606557377049,0.621584699453552,0.67896174863388,0.5
0.653846153846154,0.763461538461539,0.79423076923077,0.763461538461539,0.703846153846154,0.633653846153846,0.453846153846154,0.773076923076923,0.707692307692307,0.5
0.755131964809384,0.837243401759531,0.8475073313783,0.837243401759531,0.80791788856305,0.774193548387097,0.765395894428153,0.857771260997068,0.792521994134897,0.5
0.63263785394933,0.732488822652757,0.751117734724292,0.732488822652757,0.689269746646796,0.556631892697467,0.519374068554396,0.739940387481371,0.675111773472429,0.5
0.87258064516129,0.930645161290322,0.930645161290322,0.930645161290322,0.85,0.891935483870968,0.632258064516129,0.924193548387097,0.766935483870968,0.5
0.604954367666232,0.647979139504563,0.66232073011734,0.647979139504563,0.607561929595828,0.589960886571056,0.624511082138201,0.651890482398957,0.734028683181225,0.5
0.760104302477184,0.814863102998696,0.827900912646676,0.814863102998696,0.770534550195567,0.514341590612777,0.498044328552803,0.823989569752282,0.776401564537158,0.5
0.866129032258065,0.874193548387097,0.875806451612903,0.874193548387097,0.838709677419355,0.759677419354838,0.654838709677419,0.862903225806452,0.783064516129032,0.5
0.786179921773142,0.784876140808344,0.771838331160365,0.784876140808344,0.770534550195567,0.513689700130378,0.582790091264668,0.779661016949152,0.677314211212516,0.5
0.742504409171076,0.768959435626103,0.791887125220458,0.768959435626103,0.763668430335097,0.746913580246913,0.574955908289241,0.776014109347442,0.821869488536155,0.5
0.730952380952381,0.773809523809524,0.78015873015873,0.773809523809524,0.751587301587302,0.670634920634921,0.51984126984127,0.772222222222222,0.537301587301587,0.5
0.592307692307692,0.7,0.70576923076923,0.7,0.661538461538462,0.521153846153847,0.513461538461539,0.70576923076923,0.690384615384615,0.5
0.787289915966386,0.777836134453781,0.821953781512605,0.777836134453781,0.768382352941177,0.801995798319328,0.641281512605042,0.800945378151261,0.787289915966386,0.5
0.806640625,0.84375,0.861328125,0.84375,0.802734375,0.890625,0.791015625,0.849609375,0.9453125,0.5
0.720990873533246,0.735332464146023,0.750977835723599,0.735332464146023,0.685788787483703,0.665580182529335,0.617992177314211,0.741851368970013,0.79335071707953,0.5
0.764015645371577,0.796610169491525,0.8122555410691,0.796610169491525,0.796610169491525,0.694915254237288,0.641460234680574,0.807040417209909,0.66883963494133,0.5
0.91044776119403,0.919402985074626,0.91044776119403,0.919402985074626,0.880597014925374,0.835820895522389,0.919402985074626,0.919402985074626,0.88955223880597,0.5
0.730555555555556,0.761111111111111,0.740277777777778,0.761111111111111,0.704166666666667,0.625694444444444,0.541666666666667,0.751388888888889,0.722222222222222,0.5
0.721674876847291,0.78448275862069,0.793103448275862,0.78448275862069,0.726600985221675,0.736453201970443,0.539408866995074,0.78448275862069,0.792487684729064,0.5
0.662903225806452,0.72258064516129,0.708064516129033,0.72258064516129,0.695161290322581,0.541935483870968,0.561290322580645,0.730645161290322,0.695967741935484,0.5
